age,default,balance,housing,loan,duration,campaign,previous,job_unemployed,job_self-employed,job_entrepreneur,job_student,job_housemaid,job_retired,marital_married,marital_single,education_primary,education_secondary,education_tertiary,poutcome_failure,poutcome_other,y
51,0,117,0,0,467,2,4,0,0,0,0,0,0,1,0,0,1,0,0,1,1
34,0,902,1,0,159,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0
33,0,-346,1,1,29,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
62,0,6,1,0,216,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1
52,0,1781,1,0,144,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27,1,0,0,1,46,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,0,180,0,0,298,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,-255,0,1,957,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,0,1,0,479,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
49,0,1568,0,0,206,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,1175,1,0,102,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
41,0,2195,1,0,211,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,0,817,0,0,304,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,1672,0,0,128,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
41,0,-41,1,1,154,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38,0,1988,0,0,164,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1
24,0,508,1,0,12,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
55,0,2923,1,0,104,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,-673,1,0,364,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
51,0,833,0,0,77,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50,0,3304,0,0,1009,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,0,2262,0,0,44,14,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
32,0,34,1,0,321,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,465,1,0,160,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,0,68,1,0,254,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
37,0,427,1,1,371,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,2893,0,0,76,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
27,0,81,0,0,197,1,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0
36,0,973,1,1,293,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,0,2157,1,0,149,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36,0,475,0,0,141,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
39,0,385,1,0,225,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40,0,1012,1,0,410,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27,0,76,1,0,236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,0,16,0,0,64,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
34,0,103,1,1,956,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,245,1,1,253,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,0,4664,0,0,22,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,-73,1,1,15,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48,0,116,1,0,70,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,1130,1,0,224,3,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0
44,0,-11,1,0,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,0,4198,0,0,309,1,10,0,0,0,0,0,0,1,0,1,0,0,0,0,1
37,0,103,1,0,153,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52,0,14,0,1,55,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,0,497,0,0,66,1,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,0,724,1,0,157,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
51,0,-3,0,0,91,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48,0,333,1,0,24,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55,0,236,0,0,200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29,0,778,1,0,1994,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48,0,8,0,1,46,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,294,1,0,97,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0,0,1,0,169,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
57,0,3431,1,0,73,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52,0,575,0,0,315,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55,0,145,0,0,59,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0
28,0,174,0,0,184,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,0,1,0,108,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,101,1,1,187,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,71,1,0,221,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30,0,2,0,0,102,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
53,1,-200,0,1,161,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
61,0,1060,1,0,118,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
23,0,250,1,0,222,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38,0,595,1,0,245,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,0,1149,0,1,82,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,0,297,1,0,415,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
43,0,2886,0,0,230,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,1518,1,0,128,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,247,0,0,401,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
35,0,1350,1,0,185,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
33,0,4040,1,0,132,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,0,1445,0,0,328,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46,0,3098,1,0,192,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,-216,1,0,404,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,6,0,0,246,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
51,0,176,1,1,8,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0
28,0,26,1,0,227,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,131,1,0,147,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,263,0,0,203,1,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0
34,0,144,1,1,104,1,19,0,0,0,0,0,0,0,1,0,0,1,1,0,0
40,0,1548,1,0,101,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,0,526,1,1,553,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,-970,0,1,194,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25,0,4590,1,0,199,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,0,-145,1,0,289,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,1088,1,0,138,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,0,3250,0,0,162,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,0,659,0,1,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,0,1694,1,0,929,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
42,0,1932,1,0,192,32,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29,0,3672,1,1,1210,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
47,0,1784,0,0,385,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,424,1,1,241,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,0,1,0,756,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,10,1,0,196,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39,0,894,1,0,491,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
48,0,1092,0,1,79,1,8,0,0,0,0,0,0,1,0,1,0,0,1,0,0
53,0,71,0,1,86,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
49,0,230,1,0,96,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0,991,1,0,89,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56,0,478,0,0,97,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
50,0,766,0,0,174,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
52,0,108,1,0,543,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,508,1,0,222,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
49,0,171,0,0,19,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
45,0,7108,1,1,53,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0,-498,1,0,357,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,133,0,0,319,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,641,1,0,161,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39,0,800,1,0,76,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,0,72,0,0,278,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,2552,0,1,255,2,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0
29,0,0,0,0,58,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30,0,19358,0,0,258,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,0,51,1,1,312,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
70,0,6850,0,0,252,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
40,0,591,0,1,87,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,288,1,0,221,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,10,0,1,162,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0
23,0,4,1,0,395,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
53,0,105,0,1,74,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,84,0,1,403,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,8,1,0,55,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37,0,0,1,0,115,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,0,22370,1,0,106,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
52,0,98,0,1,148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0,-635,0,0,250,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,317,1,0,21,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44,0,529,1,0,129,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,0,-735,1,0,144,5,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
27,0,489,1,0,356,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
47,0,599,1,0,99,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,1193,0,0,396,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,1214,0,0,39,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41,0,171,0,0,71,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27,0,0,1,0,435,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
36,0,2323,0,0,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,0,757,0,0,103,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,6699,0,0,425,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
48,0,5,0,0,65,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,266,1,0,168,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,9,1,0,334,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,96,0,0,109,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,61,1,0,182,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39,0,0,1,0,63,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,0,119,0,0,51,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,687,0,0,161,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,1545,1,0,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,0,747,0,0,203,3,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
32,0,2366,1,0,127,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,1,-1680,1,1,92,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,2077,1,0,363,1,24,0,1,0,0,0,0,1,0,1,0,0,0,1,0
44,0,1071,1,0,143,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
47,0,14,1,0,142,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
55,0,1011,1,0,112,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,320,0,0,76,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,0,0,0,0,239,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0
47,0,1203,1,0,239,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,432,1,0,10,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
64,0,1574,0,0,301,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
39,0,14,1,1,19,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,0,474,0,0,400,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,5366,1,0,248,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,0,2980,0,0,101,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,0,2508,0,0,34,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,0,212,1,0,191,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,340,1,0,633,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,0,844,0,0,1018,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,0,1069,1,0,247,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,846,0,0,253,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
52,0,1308,1,0,361,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,0,586,0,1,32,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
55,0,23,0,0,143,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50,0,887,0,0,287,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,8023,0,0,107,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,0,175,1,0,219,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
53,0,12,0,0,345,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62,0,367,0,0,139,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,-762,1,1,408,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
51,0,2934,1,0,727,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0,106,0,1,588,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,0,1830,0,0,183,1,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0
27,0,49,1,0,208,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
53,0,28,0,0,117,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33,0,1134,1,0,304,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,1430,0,0,231,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,8436,1,0,245,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
56,0,334,1,0,127,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,0,1516,1,1,373,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
32,0,537,0,0,187,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,0,2305,0,0,139,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,300,0,0,166,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
58,0,5920,1,0,255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,0,6483,0,0,275,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,137,0,0,88,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,0,238,1,1,134,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
35,0,949,1,0,245,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26,0,18,1,1,138,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,5172,1,0,57,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0,180,1,0,45,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52,0,-133,0,0,96,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,1343,1,1,85,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,5306,1,0,322,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,0,0,0,0,123,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,0,0,0,0,119,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
76,0,2590,0,0,68,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
42,0,149,0,0,94,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
42,0,10907,0,0,74,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,0,315,0,0,130,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
53,0,7290,1,0,153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,0,255,0,1,374,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
45,0,4022,1,0,244,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,0,596,0,0,510,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,73,1,0,158,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
59,0,0,0,0,3025,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
54,0,55,1,0,112,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,0,638,1,0,75,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,-88,1,1,313,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
26,0,1274,1,0,190,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
46,0,1034,0,0,109,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,2749,1,0,332,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49,0,0,1,1,97,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,0,-22,0,1,85,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,198,1,0,205,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
44,0,2984,1,0,770,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
56,0,2959,1,0,325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,0,168,1,0,66,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
40,0,-1,0,0,173,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,0,143,1,0,279,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39,0,1970,1,0,30,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,0,959,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,0,1278,1,0,174,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
43,0,136,0,0,363,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
35,0,1287,1,0,330,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,1,-53,1,0,648,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
67,0,16353,0,0,223,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
63,0,133,1,0,104,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
57,0,16063,1,0,352,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
69,0,579,0,0,230,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
26,0,5116,1,0,246,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,0,1238,1,0,274,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
31,0,1210,0,0,350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,0,486,1,0,422,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52,0,0,0,0,91,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
49,0,3608,1,0,231,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
52,0,195,1,0,220,1,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1
44,0,0,1,1,161,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39,0,1242,1,0,303,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,769,1,0,153,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
34,0,5060,1,0,12,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,0,389,1,0,69,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
47,0,3188,1,0,426,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
58,0,111,0,0,58,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
75,0,6053,0,0,865,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36,0,566,1,0,129,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,0,1384,1,0,203,2,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0
33,0,697,0,0,860,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48,0,425,1,0,693,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,0,0,0,0,16,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,0,4089,1,0,289,2,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1
48,0,310,0,0,135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,65,0,0,118,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,411,0,0,142,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,0,137,1,1,187,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52,0,-9,0,0,123,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
25,0,0,1,0,160,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
58,0,425,1,1,100,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
41,0,351,1,0,175,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,1792,1,0,630,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,0,0,0,0,270,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,0,1,0,340,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
35,0,57,0,1,632,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
49,0,489,1,0,84,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
41,0,0,1,0,232,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58,0,3228,0,0,58,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30,0,125,1,0,238,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,151,1,0,118,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,0,856,1,1,95,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,177,1,1,742,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,0,2171,1,1,1034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,809,1,0,118,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,0,246,0,0,86,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25,0,-352,0,0,246,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,286,0,0,60,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34,0,997,1,1,81,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,4402,0,0,805,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
34,0,1,1,0,108,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,3452,0,0,132,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0,635,0,0,220,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,62,1,0,175,1,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0
44,0,-329,1,0,171,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0,569,0,0,976,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
50,0,12519,1,0,146,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,0,128,0,0,355,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,1218,1,0,70,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,142,1,0,123,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0
56,0,789,1,0,1022,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0,89,1,0,140,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0,4900,1,0,121,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,144,1,0,43,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
55,0,150,0,0,124,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
38,0,11971,1,0,609,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0
44,0,6649,1,0,354,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
55,0,-375,0,0,814,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
52,0,1054,0,0,273,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,-449,1,0,81,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,125,0,0,78,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44,0,16178,1,0,297,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,0,245,1,0,126,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
35,0,56,0,0,24,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
