age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,y
39,admin.,married,secondary,0,406,0,0,253,5,999,0,unknown,0
55,services,married,secondary,0,96,0,0,340,2,999,0,unknown,0
34,housemaid,married,secondary,0,0,1,0,154,1,999,0,unknown,1
39,technician,married,tertiary,0,-276,0,1,121,4,999,0,unknown,0
58,retired,married,secondary,0,413,0,0,104,5,999,0,unknown,0
37,blue-collar,married,primary,0,655,1,0,127,2,258,4,failure,0
56,retired,divorced,primary,0,694,0,0,144,1,102,1,other,1
32,admin.,single,secondary,0,10218,1,0,149,2,999,0,unknown,0
41,technician,single,tertiary,0,1646,1,0,261,1,184,6,success,1
29,admin.,single,tertiary,0,14,0,0,87,1,120,1,failure,0
44,management,married,tertiary,0,7635,0,0,719,5,999,0,unknown,0
24,blue-collar,married,secondary,0,9,1,0,292,7,999,0,unknown,0
43,management,single,secondary,0,1029,1,0,145,1,999,0,unknown,0
26,admin.,married,tertiary,0,2855,0,0,52,3,999,0,unknown,0
39,admin.,married,secondary,0,260,1,0,146,1,281,1,failure,0
49,blue-collar,married,secondary,0,2039,1,0,451,1,169,2,failure,1
52,blue-collar,divorced,primary,0,-97,1,1,167,4,999,0,unknown,0
33,blue-collar,married,tertiary,0,1465,0,0,98,4,999,0,unknown,0
30,blue-collar,married,secondary,0,125,1,0,238,2,999,0,unknown,0
32,technician,single,tertiary,0,930,0,0,85,7,999,0,unknown,0
27,management,single,tertiary,0,0,1,0,323,4,999,0,unknown,0
58,blue-collar,married,primary,0,73,0,0,116,1,999,0,unknown,0
46,retired,married,primary,0,-35,1,0,304,3,999,0,unknown,0
28,management,single,tertiary,0,1351,0,0,267,1,999,0,unknown,0
39,services,married,primary,0,1601,1,0,201,2,999,0,unknown,0
41,services,married,unknown,0,88,1,0,105,1,336,2,failure,0
38,services,married,secondary,0,435,1,0,193,2,999,0,unknown,0
50,unemployed,divorced,secondary,0,717,1,0,113,1,999,0,unknown,0
56,services,married,secondary,0,705,1,0,151,2,999,0,unknown,0
34,technician,married,secondary,0,1553,0,0,200,2,999,0,unknown,0
33,blue-collar,divorced,secondary,0,-131,1,0,145,1,999,0,unknown,0
61,technician,married,secondary,0,1191,0,0,214,4,999,0,unknown,1
36,admin.,single,secondary,0,47,0,1,36,6,999,0,unknown,0
34,technician,married,tertiary,0,544,1,1,58,2,999,0,unknown,0
36,blue-collar,married,secondary,0,688,1,0,174,2,999,0,unknown,0
45,management,married,tertiary,0,242,0,0,587,1,999,0,unknown,1
27,student,single,tertiary,0,118,0,0,112,1,999,0,unknown,0
45,admin.,married,secondary,0,-388,1,0,175,2,999,0,unknown,0
40,self-employed,married,tertiary,0,1603,0,0,279,1,999,0,unknown,0
36,management,single,secondary,0,1511,1,0,270,1,999,0,unknown,1
46,blue-collar,married,primary,0,147,1,0,116,2,169,3,failure,0
37,entrepreneur,married,tertiary,0,836,1,0,129,2,999,0,unknown,0
36,technician,married,secondary,0,55,1,0,38,2,369,4,failure,0
37,admin.,married,secondary,0,1123,0,1,138,1,999,0,unknown,0
22,student,single,tertiary,0,691,0,0,338,1,999,0,unknown,1
51,services,married,secondary,0,0,0,1,565,3,999,0,unknown,0
49,technician,married,secondary,0,12531,0,0,77,8,999,0,unknown,0
35,management,married,tertiary,0,552,1,1,314,2,124,1,failure,0
50,housemaid,married,primary,0,0,0,0,179,2,999,0,unknown,0
31,services,married,tertiary,0,309,1,1,294,1,999,0,unknown,0
47,services,single,secondary,0,33,1,0,298,1,999,0,unknown,0
59,blue-collar,married,secondary,0,681,1,0,427,2,999,0,unknown,0
32,blue-collar,married,secondary,0,1787,1,0,87,4,357,4,failure,0
71,retired,married,tertiary,0,14220,1,0,397,1,999,0,unknown,1
31,management,single,tertiary,0,12569,0,0,344,1,295,1,failure,1
41,blue-collar,married,primary,0,4,0,0,74,5,999,0,unknown,0
35,blue-collar,married,primary,0,3587,1,0,148,4,999,0,unknown,0
36,management,married,tertiary,0,254,0,0,161,3,999,0,unknown,0
46,blue-collar,divorced,primary,0,1712,0,0,110,1,999,0,unknown,0
46,blue-collar,married,secondary,0,4855,1,0,1529,1,397,1,failure,0
47,technician,married,tertiary,0,2408,0,0,236,1,104,1,success,0
35,management,single,tertiary,0,252,1,0,89,2,999,0,unknown,0
37,blue-collar,married,secondary,0,346,1,0,390,1,316,1,failure,0
56,admin.,married,secondary,0,45,0,0,1467,1,999,0,unknown,1
46,admin.,married,secondary,0,556,1,1,646,3,999,0,unknown,1
44,management,divorced,tertiary,0,-710,1,0,183,1,999,0,unknown,0
48,technician,single,tertiary,0,-551,1,0,168,2,999,0,unknown,0
28,blue-collar,single,secondary,0,56,1,0,66,1,999,0,unknown,0
38,entrepreneur,married,tertiary,0,1514,0,1,160,3,120,3,failure,0
34,management,single,tertiary,0,178,1,0,14,2,999,0,unknown,0
56,technician,married,secondary,0,359,1,0,220,4,999,0,unknown,0
55,retired,divorced,secondary,0,1580,0,1,1007,1,999,0,unknown,1
44,blue-collar,divorced,secondary,0,221,0,0,149,13,999,0,unknown,0
38,technician,married,tertiary,0,1161,1,0,665,1,999,0,unknown,0
53,retired,married,secondary,0,1278,1,0,174,3,999,0,unknown,0
41,admin.,single,tertiary,0,982,0,0,105,1,999,0,unknown,0
34,technician,single,secondary,0,16,0,0,990,1,999,0,unknown,1
34,management,single,tertiary,0,1,0,0,582,1,999,0,unknown,0
35,services,married,secondary,0,128,1,0,136,1,999,0,unknown,0
38,entrepreneur,single,secondary,0,2543,0,0,223,1,414,4,failure,1
42,entrepreneur,married,tertiary,0,42045,0,0,205,2,999,0,unknown,0
56,blue-collar,married,primary,0,828,1,0,214,1,349,1,failure,0
37,management,divorced,tertiary,0,0,1,0,217,6,999,0,unknown,0
47,housemaid,married,secondary,0,3940,1,0,171,2,96,5,success,0
29,blue-collar,married,secondary,0,125,1,0,50,1,999,0,unknown,0
41,management,married,tertiary,0,140,1,0,65,3,999,0,unknown,0
43,technician,single,secondary,0,593,1,0,55,1,999,0,unknown,0
38,self-employed,married,secondary,0,746,0,0,256,3,999,0,unknown,0
31,technician,married,secondary,0,589,1,1,151,1,999,0,unknown,0
32,management,single,tertiary,0,2343,0,0,226,1,999,0,unknown,0
40,management,married,tertiary,0,294,1,0,97,5,999,0,unknown,0
45,admin.,married,secondary,0,644,0,1,92,1,999,0,unknown,0
43,management,married,secondary,0,-26,1,0,343,1,999,0,unknown,0
27,services,single,secondary,0,3354,1,0,493,5,999,0,unknown,0
33,management,single,tertiary,0,23,0,0,216,3,999,0,unknown,0
37,admin.,married,secondary,0,7,1,0,224,7,105,1,other,0
60,admin.,married,secondary,0,3735,0,0,190,1,188,9,success,1
51,self-employed,married,unknown,0,2094,0,0,458,6,999,0,unknown,1
44,blue-collar,married,secondary,0,508,1,0,222,1,154,1,failure,0
48,management,married,unknown,0,0,1,0,612,1,344,1,other,0
57,blue-collar,married,primary,0,93,1,0,137,1,999,0,unknown,0
29,technician,single,tertiary,0,0,1,0,104,2,999,0,unknown,0
50,services,married,secondary,0,26394,0,0,206,4,999,0,unknown,0
36,services,married,secondary,0,-11,1,0,172,28,999,0,unknown,0
49,technician,married,tertiary,0,523,1,0,152,2,999,0,unknown,1
49,technician,married,secondary,1,-74,1,0,114,1,999,0,unknown,0
35,management,married,tertiary,0,0,0,0,89,1,999,0,unknown,0
39,technician,single,secondary,0,122,1,0,158,1,999,0,unknown,0
34,blue-collar,married,primary,0,351,0,1,326,11,999,0,unknown,0
57,self-employed,married,secondary,0,35,0,1,215,3,999,0,unknown,0
37,technician,divorced,secondary,0,2610,1,0,53,1,999,0,unknown,0
25,services,single,secondary,0,64,0,0,71,11,999,0,unknown,0
43,blue-collar,married,primary,0,60,0,0,487,2,367,2,other,0
37,blue-collar,married,secondary,0,342,1,0,340,2,175,1,failure,0
36,blue-collar,single,tertiary,0,1830,0,0,183,1,91,11,failure,0
49,management,divorced,tertiary,0,1904,0,1,131,2,999,0,unknown,0
38,management,single,tertiary,0,16957,1,0,208,1,247,2,failure,0
39,management,divorced,tertiary,0,26,0,0,311,5,999,0,unknown,0
40,management,married,tertiary,0,0,0,0,147,1,96,8,success,1
34,admin.,married,secondary,0,79,1,0,83,1,999,0,unknown,0
39,blue-collar,married,primary,0,2303,1,0,775,3,999,0,unknown,1
53,blue-collar,married,secondary,0,65,0,0,25,18,999,0,unknown,0
44,management,married,tertiary,0,332,1,0,497,5,999,0,unknown,0
32,technician,divorced,secondary,0,-399,1,0,180,1,999,0,unknown,0
50,technician,divorced,secondary,0,-54,1,1,698,2,292,1,failure,1
29,services,married,primary,0,-102,0,0,134,1,999,0,unknown,0
55,unemployed,married,tertiary,0,4809,1,0,223,2,186,3,other,0
73,retired,married,primary,0,279,0,0,399,3,999,0,unknown,1
52,technician,married,secondary,0,11,1,0,420,1,999,0,unknown,0
49,services,married,secondary,0,2201,1,0,233,3,999,0,unknown,0
63,retired,married,primary,0,8044,0,0,702,1,999,0,unknown,0
34,admin.,married,secondary,0,2374,1,0,161,1,209,2,failure,1
32,admin.,single,secondary,0,92,1,0,110,1,315,2,failure,0
49,housemaid,married,tertiary,0,443,0,0,27,6,999,0,unknown,0
40,blue-collar,married,primary,0,1397,1,0,58,2,334,1,failure,0
53,entrepreneur,married,unknown,0,7,0,0,68,1,999,0,unknown,0
53,technician,married,tertiary,0,3177,0,0,92,2,999,0,unknown,0
43,blue-collar,married,primary,0,232,0,1,45,1,999,0,unknown,0
35,management,single,secondary,0,81,1,0,79,1,999,0,unknown,0
35,services,single,secondary,0,414,1,0,11,5,319,2,other,0
25,student,single,tertiary,0,1433,1,0,520,1,999,0,unknown,0
31,technician,single,unknown,0,187,0,0,86,1,999,0,unknown,0
48,management,married,tertiary,0,0,0,0,16,16,999,0,unknown,0
40,housemaid,married,secondary,0,4610,0,0,154,2,999,0,unknown,0
46,blue-collar,married,primary,0,1429,1,0,91,1,999,0,unknown,0
30,services,single,secondary,0,334,0,0,389,2,999,0,unknown,0
47,services,married,secondary,0,2,0,1,71,15,999,0,unknown,0
23,services,single,secondary,0,500,1,0,111,3,999,0,unknown,0
29,technician,married,tertiary,0,43,1,0,68,2,999,0,unknown,0
38,technician,married,secondary,0,4030,1,0,75,2,177,5,failure,0
56,housemaid,married,primary,0,306,0,1,212,1,999,0,unknown,0
52,admin.,married,secondary,0,0,0,0,91,2,275,1,failure,0
55,retired,married,secondary,0,168,0,0,79,2,999,0,unknown,0
43,entrepreneur,married,tertiary,0,210,0,0,646,2,999,0,unknown,0
34,blue-collar,married,secondary,0,518,1,0,206,1,999,0,unknown,0
43,management,single,tertiary,0,1696,1,0,257,1,474,3,failure,1
55,services,married,secondary,0,-31,0,1,81,2,999,0,unknown,0
34,blue-collar,married,secondary,0,856,1,0,470,1,150,5,other,0
34,management,single,tertiary,0,318,1,0,133,2,999,0,unknown,0
43,self-employed,married,tertiary,0,64,0,0,230,2,999,0,unknown,0
39,blue-collar,married,primary,0,800,1,0,76,6,999,0,unknown,0
39,technician,single,unknown,0,75,0,0,26,1,999,0,unknown,0
34,technician,single,secondary,0,347,1,0,154,2,197,6,failure,0
55,management,married,tertiary,0,2366,1,1,94,4,999,0,unknown,0
67,retired,married,tertiary,0,701,0,0,254,2,999,0,unknown,1
34,entrepreneur,married,tertiary,0,475,1,1,1156,1,999,0,unknown,0
47,blue-collar,married,secondary,0,3285,0,0,248,5,999,0,unknown,0
33,blue-collar,married,primary,0,925,0,0,884,3,999,0,unknown,0
45,entrepreneur,married,secondary,0,128,0,1,275,2,999,0,unknown,0
36,blue-collar,married,secondary,0,1587,1,0,200,2,999,0,unknown,0
59,technician,divorced,secondary,0,879,1,0,228,1,999,0,unknown,0
33,services,married,secondary,0,478,0,0,475,2,999,0,unknown,1
52,technician,divorced,secondary,0,280,0,0,393,5,999,0,unknown,0
53,blue-collar,married,primary,0,1868,0,0,156,4,999,0,unknown,0
41,unemployed,married,primary,0,819,0,0,244,3,999,0,unknown,0
45,blue-collar,married,secondary,0,4646,1,0,118,1,999,0,unknown,0
60,self-employed,single,secondary,0,27,0,0,40,2,999,0,unknown,0
32,blue-collar,married,secondary,0,736,1,0,700,3,999,0,unknown,0
28,management,single,tertiary,0,224,1,0,97,3,999,0,unknown,0
31,technician,single,secondary,0,2544,0,0,252,1,184,3,success,1
53,blue-collar,married,secondary,0,427,0,1,360,4,999,0,unknown,0
58,management,married,tertiary,0,2764,0,0,235,1,999,0,unknown,0
38,blue-collar,married,secondary,0,376,1,0,1521,1,999,0,unknown,0
46,management,married,tertiary,0,523,1,0,105,4,366,2,failure,0
53,entrepreneur,married,tertiary,0,71,0,1,86,1,999,0,unknown,0
56,retired,married,secondary,0,3948,0,0,484,1,135,3,failure,0
52,services,single,secondary,0,1810,0,0,117,1,999,0,unknown,0
38,technician,married,secondary,0,994,0,0,119,1,999,0,unknown,0
37,services,married,primary,0,52,1,0,359,1,999,0,unknown,0
37,blue-collar,married,primary,0,11,0,0,109,8,999,0,unknown,0
37,technician,married,secondary,1,0,0,0,236,1,999,0,unknown,0
66,retired,married,primary,0,747,0,0,203,3,93,1,failure,0
44,blue-collar,married,primary,0,2657,1,0,202,2,999,0,unknown,0
61,retired,married,secondary,0,313,0,1,42,1,999,0,unknown,0
34,admin.,married,secondary,0,61,0,1,21,1,999,0,unknown,0
33,admin.,single,secondary,0,2557,1,0,186,1,999,0,unknown,0
30,services,divorced,secondary,0,0,1,0,172,1,999,0,unknown,0
27,services,divorced,secondary,0,10,1,0,527,1,999,0,unknown,0
37,services,married,secondary,0,658,1,0,175,1,999,0,unknown,0
38,blue-collar,married,primary,0,1679,1,0,21,18,999,0,unknown,0
35,management,single,tertiary,0,0,0,1,370,4,999,0,unknown,0
50,technician,married,secondary,0,841,1,0,54,2,999,0,unknown,0
39,management,married,secondary,0,0,1,0,63,3,999,0,unknown,0
35,management,married,secondary,0,1160,1,0,116,3,999,0,unknown,0
36,admin.,divorced,secondary,0,-37,1,0,151,1,999,0,unknown,0
28,services,single,secondary,0,94,1,0,300,1,999,0,unknown,0
39,self-employed,married,tertiary,0,585,1,0,48,1,181,3,failure,0
39,self-employed,married,secondary,0,235,0,0,217,1,999,0,unknown,0
30,blue-collar,single,secondary,0,2145,1,0,727,2,999,0,unknown,1
32,services,married,secondary,0,1464,1,0,193,1,999,0,unknown,0
28,technician,married,secondary,0,232,1,1,72,1,261,1,failure,0
47,technician,married,primary,0,187,1,0,165,1,999,0,unknown,0
53,management,married,tertiary,0,12,0,0,345,10,999,0,unknown,0
57,blue-collar,married,primary,0,318,1,0,206,2,999,0,unknown,0
47,services,married,secondary,0,405,0,1,994,2,999,0,unknown,1
56,management,married,tertiary,0,334,1,0,127,2,999,0,unknown,0
38,admin.,married,primary,0,0,1,0,29,32,999,0,unknown,0
52,blue-collar,married,primary,0,2,0,0,70,3,999,0,unknown,0
46,technician,married,secondary,0,966,1,1,40,2,999,0,unknown,0
57,blue-collar,married,primary,1,195,0,1,185,4,999,0,unknown,0
42,blue-collar,divorced,unknown,0,0,0,0,64,2,999,0,unknown,0
57,unemployed,married,secondary,0,0,0,0,97,1,999,0,unknown,0
51,housemaid,married,secondary,0,260,0,0,316,5,999,0,unknown,0
53,self-employed,married,tertiary,0,451,1,0,125,1,249,2,failure,0
37,blue-collar,married,primary,0,3242,1,0,233,1,999,0,unknown,0
47,self-employed,divorced,secondary,0,8515,1,0,14,7,112,4,other,0
48,management,married,tertiary,0,1808,1,0,245,1,999,0,unknown,1
39,blue-collar,married,primary,0,20,1,0,109,1,999,0,unknown,0
42,blue-collar,married,secondary,0,3068,1,1,429,2,999,0,unknown,0
36,management,married,tertiary,0,23,0,0,133,11,999,0,unknown,0
34,technician,single,secondary,0,1076,0,0,70,2,999,0,unknown,0
61,retired,married,primary,0,1060,1,0,118,1,999,0,unknown,0
32,admin.,single,secondary,0,678,1,0,1579,1,246,4,failure,1
35,blue-collar,single,primary,0,1147,1,1,29,1,999,0,unknown,0
54,blue-collar,married,secondary,0,-630,0,0,173,1,999,0,unknown,0
31,management,married,tertiary,0,459,0,0,13,14,999,0,unknown,0
45,technician,divorced,secondary,0,976,1,0,183,1,338,2,failure,0
32,housemaid,married,tertiary,0,357,1,0,175,2,999,0,unknown,0
52,unemployed,married,secondary,0,-9,0,0,123,1,999,0,unknown,0
36,admin.,single,secondary,0,1927,1,0,288,1,137,1,other,0
31,services,married,secondary,0,500,1,0,19,18,999,0,unknown,0
53,technician,married,secondary,0,9146,0,0,136,4,999,0,unknown,0
43,entrepreneur,married,secondary,0,59,0,0,437,2,999,0,unknown,0
47,housemaid,married,primary,0,0,0,0,1225,2,999,0,unknown,0
46,blue-collar,married,primary,0,328,1,0,526,8,999,0,unknown,0
34,management,divorced,secondary,0,291,0,0,91,2,999,0,unknown,0
55,technician,single,tertiary,0,-703,1,0,123,3,999,0,unknown,0
23,admin.,single,secondary,0,589,1,0,62,1,999,0,unknown,0
75,blue-collar,married,secondary,0,6053,0,0,865,2,190,1,failure,0
58,admin.,married,secondary,0,1142,0,0,82,3,999,0,unknown,0
35,admin.,married,secondary,0,725,1,0,219,7,133,1,failure,0
27,management,married,tertiary,0,802,0,0,569,1,999,0,unknown,1
24,technician,married,secondary,0,556,1,0,460,2,999,0,unknown,1
48,admin.,married,secondary,0,191,1,0,238,3,999,0,unknown,0
31,technician,single,secondary,0,373,0,0,346,5,999,0,unknown,0
57,technician,married,secondary,0,6164,0,0,161,2,999,0,unknown,0
53,management,married,tertiary,0,37,0,0,51,9,999,0,unknown,0
42,blue-collar,married,primary,0,1156,1,0,37,1,999,0,unknown,0
50,entrepreneur,married,secondary,0,806,1,1,141,8,297,2,other,0
59,admin.,married,secondary,0,2381,0,0,173,2,999,0,unknown,0
38,services,married,secondary,0,-314,1,0,66,2,999,0,unknown,0
39,blue-collar,married,secondary,0,285,1,1,209,1,999,0,unknown,0
28,blue-collar,single,primary,0,1199,1,0,1011,20,999,0,unknown,0
55,management,divorced,tertiary,0,481,1,0,147,2,298,3,failure,0
33,technician,single,tertiary,0,137,0,0,88,4,999,0,unknown,0
36,blue-collar,single,secondary,0,168,1,0,52,1,999,0,unknown,0
38,admin.,divorced,secondary,0,156,1,0,544,3,999,0,unknown,0
28,admin.,single,secondary,0,4745,0,0,360,1,181,5,success,1
32,management,single,tertiary,0,11797,1,0,95,2,999,0,unknown,0
35,admin.,married,secondary,0,786,0,1,322,1,999,0,unknown,0
58,technician,married,primary,0,4015,0,0,106,3,999,0,unknown,0
30,services,married,secondary,0,0,1,0,20,1,999,0,unknown,0
33,blue-collar,married,secondary,0,331,1,0,178,7,365,5,other,0
36,blue-collar,married,secondary,0,1554,1,0,325,4,999,0,unknown,0
32,services,married,secondary,0,132,1,1,343,2,999,0,unknown,0
34,management,single,tertiary,0,5086,0,0,213,4,999,0,unknown,1
42,admin.,married,secondary,0,529,1,1,193,3,999,0,unknown,0
41,management,married,tertiary,0,4824,0,1,168,7,999,0,unknown,0
63,retired,married,secondary,0,474,0,0,423,1,999,0,unknown,1
38,admin.,divorced,tertiary,0,86,1,0,218,1,999,0,unknown,0
54,blue-collar,married,primary,0,2281,1,0,158,1,999,0,unknown,0
39,services,married,secondary,0,186,1,0,433,1,999,0,unknown,0
46,blue-collar,married,secondary,0,137,0,0,252,3,999,0,unknown,0
37,technician,married,tertiary,0,6968,0,0,175,1,999,0,unknown,0
76,retired,divorced,primary,0,86,0,0,192,1,999,0,unknown,0
28,management,single,unknown,0,81,0,1,158,1,999,0,unknown,0
33,services,married,primary,0,6904,0,0,114,2,999,0,unknown,0
46,self-employed,married,tertiary,0,137,1,1,246,1,999,0,unknown,0
30,student,single,secondary,0,25,0,0,44,1,999,0,unknown,0
60,management,married,tertiary,0,759,0,0,136,2,999,0,unknown,0
56,housemaid,married,tertiary,0,1922,1,0,247,2,999,0,unknown,0
24,student,single,unknown,0,3298,1,0,227,1,999,0,unknown,0
58,retired,married,secondary,0,764,0,0,219,4,999,0,unknown,0
79,retired,married,primary,0,8556,0,0,326,2,272,2,success,1
32,blue-collar,married,secondary,0,3514,1,0,226,2,999,0,unknown,0
33,services,married,primary,0,0,1,0,351,2,999,0,unknown,0
77,retired,married,primary,0,680,0,0,341,4,94,3,failure,0
60,housemaid,married,primary,0,0,0,1,124,1,999,0,unknown,0
54,management,married,tertiary,0,2819,0,0,123,3,999,0,unknown,0
30,blue-collar,married,primary,0,-518,1,1,244,6,999,0,unknown,0
50,services,married,secondary,0,60,0,1,151,8,999,0,unknown,0
50,management,married,secondary,0,732,0,0,736,7,999,0,unknown,0
37,technician,married,secondary,0,2707,1,0,109,1,999,0,unknown,0
